player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation
00-0032464,Kalif Raymond,WR,DET,DET,15,31,9,,66.8,4.45333333333,30,24,2,0.322413538382,44.4111871975,5.908013989,4.19208714005,-22.3888128025,Similar to 2025,0,120.830820094,59.7028382005,8.50185254664,278,109,0.451485148515,0.47572815534,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,67.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 44.4 PPR points vs 66.8 in 2025 (-22.4). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.9 projected games at 4.2 PPR/game. Reasonable model range: 0-121 PPR.
00-0039041,Elijah Higgins,TE,ARI,ARI,17,25,2,197,58.1,3.41764705882,37,30,0,-0.502391742649,44.2985127407,11.398352858,3.62901835172,-13.8014872593,Similar to 2025,0,119.960164659,59.1106655614,1.38686360027,279,52,0.449504950495,0.536363636364,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,86.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 44.3 PPR points vs 58.1 in 2025 (-13.8). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 11.4 projected games at 3.6 PPR/game. Reasonable model range: 0-120 PPR.
00-0038794,Jaleel McLaughlin,RB,DEN,DEN,8,25,2,,31.4,3.925,6,4,37,0.318293197367,44.2932409637,7.77479627942,6.01023510941,12.8932409637,Similar to 2025,0,120.104810775,59.2277889148,3.97285631032,280,75,0.447524752475,0.417322834646,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,60.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 44.3 PPR points vs 31.4 in 2025 (+12.9). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.8 projected games at 6.0 PPR/game. Reasonable model range: 0-120 PPR.
00-0026158,Joe Flacco,QB,CIN,CIN/CLE,13,40,17,18,146.66,11.2815384615,0,0,21,-0.95967241282,43.9235956654,1.96481466438,10.8480792296,-102.736404335,Projected regression,0,122.671015868,61.5214220336,17.1095872705,281,45,0.445544554455,0.290322580645,Depth/Volatile,QB production profile,Low,Low,Stable Option,53,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 43.9 PPR points vs 146.7 in 2025 (-102.7). Usage: QB production profile. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 2.0 projected games at 10.8 PPR/game. Reasonable model range: 0-123 PPR.
00-0038679,Tyrell Shavers,WR,BUF,BUF,11,26,2,,45.5,4.13636363636,23,15,0,0.0847665261732,43.630899398,7.71475884408,4.49186601975,-1.86910060203,Similar to 2025,0,119.458711382,59.2404781124,4.15774632619,282,110,0.443564356436,0.470873786408,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,52.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 43.6 PPR points vs 45.5 in 2025 (-1.9). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.7 projected games at 4.5 PPR/game. Reasonable model range: 0-119 PPR.
00-0035249,Josh Oliver,TE,MIN,MIN,12,28,6,69,55,4.58333333333,19,15,0,0.126717475448,43.3996145524,9.57807979734,3.66713954431,-11.6003854476,Similar to 2025,0,119.186060875,59.2081611896,3.66864538828,283,53,0.441584158416,0.527272727273,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,81.7,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 43.4 PPR points vs 55.0 in 2025 (-11.6). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 9.6 projected games at 3.7 PPR/game. Reasonable model range: 0-119 PPR.
00-0032392,Austin Hooper,TE,NE,NE,13,31,9,81,59.3,4.56153846154,26,21,0,0.559515354371,42.9517096827,9.98355643686,4.55945420047,-16.3482903173,Similar to 2025,0,118.655937995,59.1439283689,2.42009719495,284,54,0.439603960396,0.518181818182,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,89.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 43.0 PPR points vs 59.3 in 2025 (-16.3). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.0 projected games at 4.6 PPR/game. Reasonable model range: 0-119 PPR.
00-0036626,Dyami Brown,WR,JAX,JAX,11,26,4,82,49.7,4.51818181818,37,20,6,-0.711001246268,42.803688447,8.07357648864,4.23351901524,-6.89631155299,Similar to 2025,0,118.666995633,59.2682087393,4.53576616405,285,111,0.437623762376,0.466019417476,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,74.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 42.8 PPR points vs 49.7 in 2025 (-6.9). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.1 projected games at 4.2 PPR/game. Reasonable model range: 0-119 PPR.
00-0035100,Jake Browning,QB,CIN,CIN,5,29,6,,48.74,9.748,0,0,9,-0.886918167607,42.5572531422,3.38087557035,10.7827547791,-6.18274685778,Similar to 2025,0,118.656612252,59.4526243044,6.51668199425,286,46,0.435643564356,0.274193548387,Depth/Volatile,QB production profile,Low,Low,Volatile Depth,37.4,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 42.6 PPR points vs 48.7 in 2025 (-6.2). Usage: QB production profile. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 3.4 projected games at 10.8 PPR/game. Reasonable model range: 0-119 PPR.
00-0033857,JuJu Smith-Schuster,WR,KC,KC,17,29,8,62,73.5,4.32352941176,45,33,0,-0.426489779099,42.3236305729,9.66077159584,3.96130244205,-31.1763694271,Projected regression,0,118.034928999,59.1494518951,2.55152249209,287,112,0.433663366337,0.461165048544,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,95.9,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 42.3 PPR points vs 73.5 in 2025 (-31.2). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 9.7 projected games at 4.0 PPR/game. Reasonable model range: 0-118 PPR.
00-0037805,Jeremy Ruckert,TE,NYJ,NYJ,14,25,3,101,46.9,3.35,29,23,0,-0.286942083391,41.5507736966,10.8656690685,3.50771753369,-5.3492263034,Similar to 2025,0,117.24281659,59.1344085103,2.17505802039,288,55,0.431683168317,0.509090909091,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,79.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 41.6 PPR points vs 46.9 in 2025 (-5.3). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.9 projected games at 3.5 PPR/game. Reasonable model range: 0-117 PPR.
00-0033110,Tyler Higbee,TE,LA,LA,10,32,9,110,71.1,7.11,36,25,0,0.0473890800571,41.4024180751,8.23462000914,5.91970458543,-29.6975819249,Similar to 2025,0,117.18188606,59.2027093633,3.57958146801,289,56,0.429702970297,0.5,Starter/Flex,Limited TE receiving volume,Low,Low,Stable Option,78.9,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 41.4 PPR points vs 71.1 in 2025 (-29.7). Usage: Limited TE receiving volume. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 8.2 projected games at 5.9 PPR/game. Reasonable model range: 0-117 PPR.
00-0039355,Luke McCaffrey,WR,WAS,WAS,9,24,1,100,51.3,5.7,15,11,0,-0.064715270255,41.2791738811,9.08137419755,4.53750488671,-10.0208261189,Similar to 2025,0,117.127432973,59.2564524157,4.37947033613,290,113,0.427722772277,0.456310679612,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,53.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 41.3 PPR points vs 51.3 in 2025 (-10.0). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 9.1 projected games at 4.5 PPR/game. Reasonable model range: 0-117 PPR.
00-0036415,Van Jefferson,WR,TEN,TEN,14,29,5,57,70,5,52,29,0,-0.0918799382906,41.0375398352,7.96032921116,4.3161911154,-28.9624601648,Similar to 2025,0,116.837485095,59.2187072346,3.83508723046,291,114,0.425742574257,0.45145631068,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,84.5,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 41.0 PPR points vs 70.0 in 2025 (-29.0). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.0 projected games at 4.3 PPR/game. Reasonable model range: 0-117 PPR.
00-0040238,LeQuint Allen Jr.,RB,JAX,JAX,16,21,0,236,24.8,1.55,11,10,23,-0.234372484374,40.7137882033,8.06773906677,3.69007539905,15.9137882033,Similar to 2025,0,116.67844715,59.3473898017,5.47405551781,292,76,0.423762376238,0.409448818898,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,54.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 40.7 PPR points vs 24.8 in 2025 (+15.9). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.1 projected games at 3.7 PPR/game. Reasonable model range: 0-117 PPR.
00-0039912,Ben Sinnott,TE,WAS,WAS,9,23,1,53,28.4,3.15555555556,13,11,0,-0.37779141728,40.7047813864,8.28895646903,3.84193225821,12.3047813864,Similar to 2025,0,116.732640571,59.3967649882,5.98567444809,293,57,0.421782178218,0.490909090909,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,45.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 40.7 PPR points vs 28.4 in 2025 (+12.3). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.3 projected games at 3.8 PPR/game. Reasonable model range: 0-117 PPR.
00-0039792,Devontez Walker,WR,BAL,BAL,8,24,1,113,37.6,4.7,8,6,0,0.384773576218,40.6712238405,6.31158760836,3.2405058746,3.07122384045,Similar to 2025,0,117.452191154,59.9851307135,10.2989569498,294,115,0.419801980198,0.446601941748,Depth/Volatile,Limited WR volume,Low,Low,Volatile Depth,26,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 40.7 PPR points vs 37.6 in 2025 (+3.1). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 6.3 projected games at 3.2 PPR/game. Reasonable model range: 0-117 PPR.
00-0040277,Jahdae Walker,WR,CHI,CHI,6,23,0,,26.7,4.45,10,6,0,-0.202310391935,40.461050908,4.83623354678,3.78457279558,13.761050908,Similar to 2025,0,117.539249977,60.2173430223,11.5750165525,295,116,0.417821782178,0.441747572816,Depth/Volatile,Limited WR volume,Low,Low,Volatile Depth,20.2,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline; wide projection range,Projects 40.5 PPR points vs 26.7 in 2025 (+13.8). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.8 projected games at 3.8 PPR/game. Reasonable model range: 0-118 PPR.
00-0040218,Jimmy Horn Jr.,WR,CAR,CAR,10,23,0,208,28.7,2.87,15,11,8,-0.151983489777,40.2592760894,10.2741103889,3.18014413674,11.5592760894,Similar to 2025,0,116.164228512,59.3007440804,4.9427579366,296,117,0.415841584158,0.436893203883,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,46.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 40.3 PPR points vs 28.7 in 2025 (+11.6). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 10.3 projected games at 3.2 PPR/game. Reasonable model range: 0-116 PPR.
00-0037741,Jahan Dotson,WR,PHI,PHI,15,25,3,16,50.2,3.34666666667,36,18,0,-1.36285199494,39.7167078329,7.55586531692,5.50638761111,-10.4832921671,Similar to 2025,0,115.379890206,59.1118612293,1.43692223825,297,118,0.413861386139,0.432038834951,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,89.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 39.7 PPR points vs 50.2 in 2025 (-10.5). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.6 projected games at 5.5 PPR/game. Reasonable model range: 0-115 PPR.
00-0040009,Savion Williams,WR,GB,GB,12,24,0,87,25.5,2.125,10,10,11,-0.690755690344,38.985062411,7.42591050765,3.92571355465,13.485062411,Similar to 2025,0,115.161051591,59.5124915473,7.04196405093,298,119,0.411881188119,0.427184466019,Depth/Volatile,Limited WR volume,Low,Low,Volatile Depth,42.3,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 39.0 PPR points vs 25.5 in 2025 (+13.5). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.4 projected games at 3.9 PPR/game. Reasonable model range: 0-115 PPR.
00-0040259,Gage Larvadain,WR,CLE,CLE,13,22,0,,14.4,1.10769230769,14,7,1,-0.8615585187,38.661648635,7.30044277672,2.26365427718,24.261648635,Similar to 2025,0,115.822942763,60.2822610377,11.908131816,299,120,0.409900990099,0.422330097087,Depth/Volatile,Limited WR volume,Medium,Low,Upside Watch,32.3,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 38.7 PPR points vs 14.4 in 2025 (+24.3). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 7.3 projected games at 2.3 PPR/game. Reasonable model range: 0-116 PPR.
00-0038738,Hunter Luepke,RB,DAL,DAL,14,25,2,,37,2.64285714286,15,13,16,0.62790908412,38.6272948381,8.94742883808,3.68102274903,1.62729483808,Similar to 2025,0,114.337722846,59.148771881,2.53570947864,300,77,0.407920792079,0.40157480315,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,78.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 38.6 PPR points vs 37.0 in 2025 (+1.6). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.9 projected games at 3.7 PPR/game. Reasonable model range: 0-114 PPR.
00-0033869,Mitchell Trubisky,QB,BUF,BUF,4,31,8,2,31.12,7.78,0,0,9,0.0688060789852,38.1065185401,3.23245386896,8.57554945039,6.98651854008,Similar to 2025,0,114.028756033,59.3142480417,5.10221797695,301,47,0.405940594059,0.258064516129,Depth/Volatile,QB production profile,Low,Low,Stable Option,59.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 38.1 PPR points vs 31.1 in 2025 (+7.0). Usage: QB production profile. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 3.2 projected games at 8.6 PPR/game. Reasonable model range: 0-114 PPR.
00-0032211,Tyler Lockett,WR,LV,LV/TEN,17,33,10,69,67.1,3.94705882353,55,32,0,-1.01796079281,37.9352198094,6.91787613159,4.45169258332,-29.1647801906,Similar to 2025,0,113.760067239,59.238162054,4.124615263,302,121,0.40396039604,0.417475728155,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,88.1,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 37.9 PPR points vs 67.1 in 2025 (-29.2). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 6.9 projected games at 4.5 PPR/game. Reasonable model range: 0-114 PPR.
00-0036637,Noah Gray,TE,KC,KC,14,26,4,162,38.8,2.77142857143,37,21,0,-1.07458792248,37.8826452075,10.5425390422,4.41948282139,-0.917354792532,Similar to 2025,0,113.685087459,59.220658009,3.86509282492,303,58,0.40198019802,0.481818181818,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,84.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 37.9 PPR points vs 38.8 in 2025 (-0.9). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 10.5 projected games at 4.4 PPR/game. Reasonable model range: 0-114 PPR.
00-0031236,Brandin Cooks,WR,NO,BUF/NO,13,32,11,20,51.9,3.99230769231,36,24,0,0.284039650449,37.4439979698,5.77527700077,4.5168199524,-14.4560020302,Similar to 2025,0,113.501190281,59.419681493,6.20895774336,304,122,0.4,0.412621359223,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,70.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 37.4 PPR points vs 51.9 in 2025 (-14.5). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.8 projected games at 4.5 PPR/game. Reasonable model range: 0-114 PPR.
00-0038685,Chris Brooks,RB,GB,GB,17,25,2,,32.7,1.92352941176,17,13,27,-0.138945220134,37.2794238992,10.6548750183,3.3559301117,4.57942389915,Similar to 2025,0,113.200893852,59.313648401,5.09524230696,305,78,0.39801980198,0.393700787402,Depth/Volatile,Limited RB usage,Low,Low,Stable Option,64.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 37.3 PPR points vs 32.7 in 2025 (+4.6). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 10.7 projected games at 3.4 PPR/game. Reasonable model range: 0-113 PPR.
00-0036980,Elijah Moore,WR,BUF,BUF,9,25,4,34,28.6,3.17777777778,17,9,6,-0.772137218524,37.0003276599,6.89118801296,4.94347390806,8.40032765989,Similar to 2025,0,113.737863904,59.9512001908,10.0994560177,306,123,0.39603960396,0.407766990291,Depth/Volatile,Limited WR volume,Low,Low,Stable Option,53.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 37.0 PPR points vs 28.6 in 2025 (+8.4). Usage: Limited WR volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 6.9 projected games at 4.9 PPR/game. Reasonable model range: 0-114 PPR.
00-0039405,Jawhar Jordan,RB,HOU,HOU,4,26,1,205,29.7,7.425,7,7,43,-0.368086471182,36.9279752039,4.42724171,5.22126415207,7.22797520388,Similar to 2025,0,112.927374853,59.374530976,5.76086244849,307,79,0.394059405941,0.385826771654,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,31.8,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 36.9 PPR points vs 29.7 in 2025 (+7.2). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.4 projected games at 5.2 PPR/game. Reasonable model range: 0-113 PPR.
00-0038440,Zavier Scott,RB,MIN,MIN,11,26,2,,39.2,3.56363636364,16,14,32,-0.462048010395,36.8118902632,4.68511370148,3.89429984487,-2.38810973684,Similar to 2025,0,113.043775927,59.556160675,7.40195122094,308,80,0.392079207921,0.377952755906,Depth/Volatile,Limited RB usage,Low,Low,Volatile Depth,38.9,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 36.8 PPR points vs 39.2 in 2025 (-2.4). Usage: Limited RB usage. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.7 projected games at 3.9 PPR/game. Reasonable model range: 0-113 PPR.
