player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation,predicted_p_plays_meaningfully,is_rookie_projection
00-0036554,Nico Collins,WR,HOU,HOU,15,26,4,89,226.2,15.08,120,71,2,1.62250487013,192.938896031,13.7585691765,15.659208735,-33.2611039687,Projected regression,116.41890375,269.458888312,59.7812439696,9.03602446255,39,11,0.934256055363,0.958506224066,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,64.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production,Projects 192.9 PPR points vs 226.2 in 2025 (-33.3). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.8 projected games at 15.7 PPR/game. Reasonable model range: 116-269 PPR.,,False
00-0038597,Chase Brown,RB,CIN,CIN,17,25,2,163,282.6,16.6235294118,88,69,232,-0.872528969837,192.388110277,13.2892435203,13.001774707,-90.2118897232,Projected regression,114.089160648,270.687059906,61.1710543976,15.803496564,40,10,0.932525951557,0.935251798561,Elite Fantasy Profile,Three-down RB usage,Low,High,Regression Watch,47.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 192.4 PPR points vs 282.6 in 2025 (-90.2). Usage: Three-down RB usage. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.3 projected games at 13.0 PPR/game. Reasonable model range: 114-271 PPR.,,False
00-0039338,Brock Bowers,TE,LV,LV,12,23,1,13,176.2,14.6833333333,86,64,2,0.932273897336,186.695803917,15.4572205796,14.4341474883,10.4958039166,Similar to 2025,101.820717865,271.570889969,66.3086609781,30.0780838526,41,2,0.930795847751,0.992307692308,Elite Fantasy Profile,Regular receiving TE,Medium,Low,Elite Upside,28.2,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 186.7 PPR points vs 176.2 in 2025 (+10.5). Usage: Regular receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 15.5 projected games at 14.4 PPR/game. Reasonable model range: 102-272 PPR.,,False
00-0038120,Breece Hall,RB,NYJ,NYJ,16,24,3,36,207.66,12.97875,48,36,243,-0.78942919353,185.112469253,14.0395492428,12.9749381533,-22.5475307474,Similar to 2025,108.512448694,261.712489811,59.8437660611,9.44081267223,42,11,0.929065743945,0.928057553957,Elite Fantasy Profile,Rush-volume RB,Low,Low,Core Starter,59.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 185.1 PPR points vs 207.7 in 2025 (-22.5). Usage: Rush-volume RB. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.0 projected games at 13.0 PPR/game. Reasonable model range: 109-262 PPR.,,False
00-0035676,A.J. Brown,WR,PHI,PHI,15,28,6,51,220.3,14.6866666667,121,78,0,1.21878067851,182.96727662,13.7884067355,15.0324596786,-37.3327233804,Projected regression,105.786879915,260.147673324,60.2971849256,11.9834518184,43,12,0.927335640138,0.954356846473,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,59.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 183.0 PPR points vs 220.3 in 2025 (-37.3). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.8 projected games at 15.0 PPR/game. Reasonable model range: 106-260 PPR.,,False
00-0036275,D'Andre Swift,RB,CHI,CHI,16,26,5,35,228.6,14.2875,48,34,223,1.55634758639,181.114794793,13.7128939055,12.3350263663,-47.4852052067,Projected regression,104.842445401,257.387144186,59.5877729631,7.6521431138,44,12,0.925605536332,0.920863309353,Elite Fantasy Profile,Rush-volume RB,Low,Medium,Core Starter,69.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; high 2025 fantasy production,Projects 181.1 PPR points vs 228.6 in 2025 (-47.5). Usage: Rush-volume RB. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.7 projected games at 12.3 PPR/game. Reasonable model range: 105-257 PPR.,,False
00-0036912,DeVonta Smith,WR,PHI,PHI,17,27,4,10,201.8,11.8705882353,113,77,0,2.3144520321,178.663638603,14.3775709961,14.115013112,-23.1363613973,Similar to 2025,99.9099825874,257.417294618,61.526293762,17.1270964153,45,13,0.923875432526,0.95020746888,Elite Fantasy Profile,Regular WR target volume,Low,Low,Core Starter,59.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 178.7 PPR points vs 201.8 in 2025 (-23.1). Usage: Regular WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.4 projected games at 14.1 PPR/game. Reasonable model range: 100-257 PPR.,,False
00-0039910,Jayden Daniels,QB,WAS,WAS,7,25,1,2,114.28,16.3257142857,0,0,58,-0.36651841241,176.405830879,9.98134767617,16.321903199,62.1258308789,Projected increase,97.3400170022,255.471644755,61.7701670911,17.9834966009,46,19,0.92214532872,0.735294117647,Starter/Flex,QB production profile,High,Low,Breakout Target,22.3,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; wide projection range,Projects 176.4 PPR points vs 114.3 in 2025 (+62.1). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.0 projected games at 16.3 PPR/game. Reasonable model range: 97-255 PPR.,,False
00-0036973,Travis Etienne,RB,JAX,JAX,17,26,4,25,253.9,14.9352941176,52,36,260,-0.468214177599,176.402426063,14.3529202679,11.709942,-77.4975739371,Projected regression,99.882815699,252.922036427,59.7809455969,9.0340502537,47,13,0.920415224913,0.913669064748,Elite Fantasy Profile,Rush-volume RB,Low,High,Regression Watch,68.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production,Projects 176.4 PPR points vs 253.9 in 2025 (-77.5). Usage: Rush-volume RB. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.4 projected games at 11.7 PPR/game. Reasonable model range: 100-253 PPR.,,False
00-0038117,Wan'Dale Robinson,WR,NYG,NYG,16,24,3,43,217.9,13.61875,140,92,3,0.567350370534,175.798259285,14.8616121495,11.4950719771,-42.1017407148,Projected regression,99.5437058779,252.052812693,59.5738698495,7.54311450115,48,14,0.918685121107,0.946058091286,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,63.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production,Projects 175.8 PPR points vs 217.9 in 2025 (-42.1). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.9 projected games at 11.5 PPR/game. Reasonable model range: 100-252 PPR.,,False
00-0035710,Daniel Jones,QB,IND,IND,13,28,6,6,226.44,17.4184615385,0,0,45,1.25058092489,175.749043825,12.9341233435,14.7936157719,-50.6909561747,Projected regression,95.1642334406,256.33385421,62.9568831131,21.7122485903,49,20,0.916955017301,0.720588235294,Starter/Flex,QB production profile,Low,Medium,Slump Watch,50.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 175.7 PPR points vs 226.4 in 2025 (-50.7). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 12.9 projected games at 14.8 PPR/game. Reasonable model range: 95-256 PPR.,,False
00-0039150,Bryce Young,QB,CAR,CAR,16,24,2,1,218.04,13.6275,0,0,54,-0.625931029508,174.993996897,12.3145930461,12.3990607377,-43.046003103,Projected regression,96.5889292091,253.399064585,61.2539591312,16.1214179518,50,21,0.915224913495,0.705882352941,Starter/Flex,QB production profile,Low,Medium,Slump Watch,45.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 175.0 PPR points vs 218.0 in 2025 (-43.0). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 12.3 projected games at 12.4 PPR/game. Reasonable model range: 97-253 PPR.,,False
00-0036410,Tee Higgins,WR,CIN,CIN,15,26,5,33,211.6,14.1066666667,98,59,0,1.34078368296,172.035673538,13.8305879523,13.9814671199,-39.5643264618,Projected regression,95.5377634269,248.533583649,59.7639922744,8.92117593738,51,15,0.913494809689,0.941908713693,Elite Fantasy Profile,Regular WR target volume,Low,Medium,Core Starter,64.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production,Projects 172.0 PPR points vs 211.6 in 2025 (-39.6). Usage: Regular WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 13.8 projected games at 14.0 PPR/game. Reasonable model range: 96-249 PPR.,,False
00-0036442,Joe Burrow,QB,CIN,CIN,8,29,5,1,134.46,16.8075,0,0,14,0.47034409414,171.738254393,10.4822169463,17.5314574587,37.2782543932,Projected increase,92.9379352606,250.538573526,61.5627493224,17.2575986644,52,22,0.911764705882,0.691176470588,Starter/Flex,QB production profile,Medium,Low,Upside Watch,43.4,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 171.7 PPR points vs 134.5 in 2025 (+37.3). Usage: QB production profile. Tier: Starter/Flex. Model: Elastic Net Total-PPR Model. Two-stage context: 10.5 projected games at 17.5 PPR/game. Reasonable model range: 93-251 PPR.,,False
00-0039915,Ladd McConkey,WR,LAC,LAC,16,24,1,34,180.9,11.30625,106,66,0,-0.182093708579,170.962371789,14.4759390259,14.3883284698,-9.93762821119,Similar to 2025,91.9638091436,249.960934434,61.7176270666,17.8021936363,53,16,0.910034602076,0.9377593361,Elite Fantasy Profile,Regular WR target volume,Medium,Low,Elite Upside,38.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 171.0 PPR points vs 180.9 in 2025 (-9.9). Usage: Regular WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.5 projected games at 14.4 PPR/game. Reasonable model range: 92-250 PPR.,,False
00-0034844,Saquon Barkley,RB,PHI,PHI,16,28,7,2,232.3,14.51875,50,37,280,-2.11015067605,169.646179389,14.1147900071,15.1355895972,-62.6538206109,Projected regression,88.7346297477,250.557729031,63.2121481574,22.4416639802,54,14,0.90830449827,0.906474820144,Elite Fantasy Profile,Rush-volume RB,Low,High,Regression Watch,55.2,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 169.6 PPR points vs 232.3 in 2025 (-62.7). Usage: Rush-volume RB. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.1 projected games at 15.1 PPR/game. Reasonable model range: 89-251 PPR.,,False
00-0040124,Tetairoa McMillan,WR,CAR,CAR,17,22,0,8,213.4,12.5529411765,122,70,0,0.773946978518,169.102787052,14.7792382628,13.8906203806,-44.2972129477,Projected regression,89.3581554871,248.847418618,62.3004934104,19.7282560483,55,17,0.906574394464,0.933609958506,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Elite Upside,32.7,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 169.1 PPR points vs 213.4 in 2025 (-44.3). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.8 projected games at 13.9 PPR/game. Reasonable model range: 89-249 PPR.,,False
00-0034348,Courtland Sutton,WR,DEN,DEN,17,30,7,40,219.7,12.9235294118,124,74,0,1.84963675327,168.99169563,14.6010365646,11.0048562414,-50.70830437,Projected regression,92.4330108108,245.550380449,59.811472515,9.23389689909,56,18,0.904844290657,0.929460580913,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,67.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 169.0 PPR points vs 219.7 in 2025 (-50.7). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.6 projected games at 11.0 PPR/game. Reasonable model range: 92-246 PPR.,,False
00-0036322,Justin Jefferson,WR,MIN,MIN,17,26,5,22,201.5,11.8529411765,141,84,2,-1.30078222626,168.402985466,15.7407190131,15.100195741,-33.0970145341,Projected regression,83.6517811461,253.154189786,66.2118783749,29.8641163516,57,19,0.903114186851,0.92531120332,Elite Fantasy Profile,Alpha WR target volume,Low,Medium,Core Starter,55.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 168.4 PPR points vs 201.5 in 2025 (-33.1). Usage: Alpha WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 15.7 projected games at 15.1 PPR/game. Reasonable model range: 84-253 PPR.,,False
00-0039893,Brian Thomas Jr.,WR,JAX,JAX,14,23,1,23,138.8,9.91428571429,91,48,3,0.497387942996,168.333160805,14.0197498194,12.6730562003,29.533160805,Similar to 2025,89.1886574037,247.477664206,61.8316432823,18.1935350749,58,20,0.901384083045,0.921161825726,Elite Fantasy Profile,Regular WR target volume,Medium,Low,Elite Upside,34.5,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 168.3 PPR points vs 138.8 in 2025 (+29.5). Usage: Regular WR target volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.0 projected games at 12.7 PPR/game. Reasonable model range: 89-247 PPR.,,False
00-0036970,Kyle Pitts,TE,ATL,ATL,17,25,4,4,210.8,12.4,118,88,0,1.09745418286,167.614987544,14.8824173551,12.3454677155,-43.1850124556,Projected regression,91.4900392587,243.73993583,59.4726158482,6.69661432068,59,3,0.899653979239,0.984615384615,Elite Fantasy Profile,High-volume receiving TE,Low,Medium,Core Starter,73.7,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; high 2025 fantasy production,Projects 167.6 PPR points vs 210.8 in 2025 (-43.2). Usage: High-volume receiving TE. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.9 projected games at 12.3 PPR/game. Reasonable model range: 91-244 PPR.,,False
00-0036997,Javonte Williams,RB,DAL,DAL,16,25,4,35,242.8,15.175,51,35,252,-0.527796503554,165.649637904,15.5609743285,10.6611397616,-77.1503620963,Projected regression,87.5002132015,243.799062606,61.0542380486,15.345116201,60,15,0.897923875433,0.89928057554,Strong Starter,Rush-volume RB,Low,High,Regression Watch,58.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 165.6 PPR points vs 242.8 in 2025 (-77.2). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 15.6 projected games at 10.7 PPR/game. Reasonable model range: 88-244 PPR.,,False
00-0038994,Jordan Addison,WR,MIN,MIN,14,23,2,23,135.1,9.65,79,42,2,0.588311070859,163.632666614,14.7655663725,11.5535869973,28.5326666136,Similar to 2025,87.0504094261,240.214923801,59.8298884278,9.35244122218,61,21,0.896193771626,0.917012448133,Elite Fantasy Profile,Limited WR volume,Medium,Low,Core Starter,49.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,wide projection range,Projects 163.6 PPR points vs 135.1 in 2025 (+28.5). Usage: Limited WR volume. Tier: Elite Fantasy Profile. Model: Elastic Net Total-PPR Model. Two-stage context: 14.8 projected games at 11.6 PPR/game. Reasonable model range: 87-240 PPR.,,False
00-0035700,Josh Jacobs,RB,GB,GB,15,27,6,24,237.1,15.8066666667,44,36,234,0.116248034682,163.328744999,13.5586155828,13.1222204455,-73.7712550011,Projected regression,83.8993762809,242.758113717,62.0541943109,18.9360935546,62,16,0.89446366782,0.892086330935,Strong Starter,Rush-volume RB,Low,High,Regression Watch,54.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,high 2025 fantasy production; wide projection range,Projects 163.3 PPR points vs 237.1 in 2025 (-73.8). Usage: Rush-volume RB. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 13.6 projected games at 13.1 PPR/game. Reasonable model range: 84-243 PPR.,,False
00-0036613,Jaylen Waddle,WR,MIA,MIA,16,27,4,6,194.12,12.1325,100,64,2,1.36166890819,162.575808072,14.0501994522,11.9791167135,-31.5441919279,Projected regression,86.7675708595,238.384045285,59.2251853223,3.93385103902,63,22,0.892733564014,0.912863070539,Elite Fantasy Profile,Regular WR target volume,Low,Medium,Core Starter,82.7,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range,Projects 162.6 PPR points vs 194.1 in 2025 (-31.5). Usage: Regular WR target volume. Tier: Strong Starter. Model: Elastic Net Total-PPR Model. Two-stage context: 14.1 projected games at 12.0 PPR/game. Reasonable model range: 87-238 PPR.,,False
